id,address,legal_code
15702,경상북도 영주시 순흥면 석교리,4721037023
15703,경상북도 영주시 순흥면 읍내리,4721037024
15704,경상북도 영주시 순흥면 내죽리,4721037025
15705,경상북도 영주시 순흥면 청구리,4721037026
15706,경상북도 영주시 순흥면 배점리,4721037027
15707,경상북도 영주시 순흥면 덕현리,4721037028
15708,경상북도 영주시 단산면,4721038000
15709,경상북도 영주시 단산면 동원리,4721038021
15710,경상북도 영주시 단산면 사천리,4721038022
15711,경상북도 영주시 단산면 구구리,4721038023
15712,경상북도 영주시 단산면 병산리,4721038024
15713,경상북도 영주시 단산면 옥대리,4721038025
15714,경상북도 영주시 단산면 단곡리,4721038026
15715,경상북도 영주시 단산면 좌석리,4721038027
15716,경상북도 영주시 단산면 마락리,4721038028
15717,경상북도 영주시 부석면,4721039000
15718,경상북도 영주시 부석면 남대리,4721039021
15719,경상북도 영주시 부석면 북지리,4721039022
15720,경상북도 영주시 부석면 임곡리,4721039023
15721,경상북도 영주시 부석면 소천리,4721039024
15722,경상북도 영주시 부석면 노곡리,4721039025
15723,경상북도 영주시 부석면 용암리,4721039026
15724,경상북도 영주시 부석면 우곡리,4721039027
15725,경상북도 영주시 부석면 상석리,4721039028
15726,경상북도 영주시 부석면 감곡리,4721039029
15727,경상북도 영주시 부석면 보계리,4721039030
15728,경상북도 영천시,4723000000
15729,경상북도 영천시 조교동,4723010100
15730,경상북도 영천시 망정동,4723010200
15731,경상북도 영천시 야사동,4723010300
15732,경상북도 영천시 문내동,4723010400
15733,경상북도 영천시 문외동,4723010500
15734,경상북도 영천시 창구동,4723010600
15735,경상북도 영천시 교촌동,4723010700
15736,경상북도 영천시 과전동,4723010800
15737,경상북도 영천시 성내동,4723010900
15738,경상북도 영천시 화룡동,4723011000
15739,경상북도 영천시 도동,4723011100
15740,경상북도 영천시 금노동,4723011200
15741,경상북도 영천시 완산동,4723011300
15742,경상북도 영천시 범어동,4723011400
15743,경상북도 영천시 작산동,4723011500
15744,경상북도 영천시 봉동,4723011600
15745,경상북도 영천시 본촌동,4723011700
15746,경상북도 영천시 채신동,4723011800
15747,경상북도 영천시 괴연동,4723011900
15748,경상북도 영천시 대전동,4723012000
15749,경상북도 영천시 녹전동,4723012100
15750,경상북도 영천시 도림동,4723012200
15751,경상북도 영천시 오미동,4723012300
15752,경상북도 영천시 오수동,4723012400
15753,경상북도 영천시 쌍계동,4723012500
15754,경상북도 영천시 도남동,4723012600
15755,경상북도 영천시 매산동,4723012700
15756,경상북도 영천시 언하동,4723012800
15757,경상북도 영천시 신기동,4723012900
15758,경상북도 영천시 서산동,4723013000
15759,경상북도 영천시 금호읍,4723025000
15760,경상북도 영천시 금호읍 교대리,4723025021
15761,경상북도 영천시 금호읍 덕성리,4723025022
15762,경상북도 영천시 금호읍 성천리,4723025023
15763,경상북도 영천시 금호읍 대미리,4723025024
15764,경상북도 영천시 금호읍 석섬리,4723025025
15765,경상북도 영천시 금호읍 원제리,4723025026
15766,경상북도 영천시 금호읍 냉천리,4723025027
15767,경상북도 영천시 금호읍 신월리,4723025028
15768,경상북도 영천시 금호읍 봉죽리,4723025029
15769,경상북도 영천시 금호읍 관정리,4723025030
15770,경상북도 영천시 금호읍 구암리,4723025031
15771,경상북도 영천시 금호읍 약남리,4723025032
15772,경상북도 영천시 금호읍 대곡리,4723025033
15773,경상북도 영천시 금호읍 호남리,4723025034
15774,경상북도 영천시 금호읍 어은리,4723025035
15775,경상북도 영천시 금호읍 오계리,4723025036
15776,경상북도 영천시 금호읍 원기리,4723025037
15777,경상북도 영천시 금호읍 신대리,4723025038
15778,경상북도 영천시 금호읍 남성리,4723025039
15779,경상북도 영천시 금호읍 삼호리,4723025040
15780,경상북도 영천시 금호읍 황정리,4723025041
15781,경상북도 영천시 청통면,4723031000
15782,경상북도 영천시 청통면 호당리,4723031021
15783,경상북도 영천시 청통면 우천리,4723031022
15784,경상북도 영천시 청통면 보성리,4723031023
15785,경상북도 영천시 청통면 신덕리,4723031024
15786,경상북도 영천시 청통면 대평리,4723031025
15787,경상북도 영천시 청통면 죽정리,4723031026
15788,경상북도 영천시 청통면 송천리,4723031027
15789,경상북도 영천시 청통면 원촌리,4723031028
15790,경상북도 영천시 청통면 신학리,4723031029
15791,경상북도 영천시 청통면 치일리,4723031030
15792,경상북도 영천시 청통면 애련리,4723031031
15793,경상북도 영천시 청통면 계포리,4723031032
15794,경상북도 영천시 청통면 계지리,4723031033
15795,경상북도 영천시 청통면 신원리,4723031034
15796,경상북도 영천시 청통면 용천리,4723031035
15797,경상북도 영천시 신녕면,4723032000
15798,경상북도 영천시 신녕면 치산리,4723032021
15799,경상북도 영천시 신녕면 부산리,4723032022
15800,경상북도 영천시 신녕면 화서리,4723032023
15801,경상북도 영천시 신녕면 화남리,4723032024
15802,경상북도 영천시 신녕면 왕산리,4723032025
15803,경상북도 영천시 신녕면 매양리,4723032026
15804,경상북도 영천시 신녕면 화성리,4723032027
15805,경상북도 영천시 신녕면 완전리,4723032028
15806,경상북도 영천시 신녕면 신덕리,4723032029
15807,경상북도 영천시 신녕면 연정리,4723032030
15808,경상북도 영천시 신녕면 가천리,4723032031
15809,경상북도 영천시 화산면,4723033000
15810,경상북도 영천시 화산면 연계리,4723033021
15811,경상북도 영천시 화산면 덕암리,4723033022
15812,경상북도 영천시 화산면 대안리,4723033023
15813,경상북도 영천시 화산면 효정리,4723033024
15814,경상북도 영천시 화산면 당지리,4723033025
15815,경상북도 영천시 화산면 화산리,4723033026
15816,경상북도 영천시 화산면 가상리,4723033027
15817,경상북도 영천시 화산면 대기리,4723033028
15818,경상북도 영천시 화산면 암기리,4723033029
15819,경상북도 영천시 화산면 삼부리,4723033030
15820,경상북도 영천시 화산면 석촌리,4723033031
15821,경상북도 영천시 화산면 당곡리,4723033032
15822,경상북도 영천시 화산면 유성리,4723033033
15823,경상북도 영천시 화산면 부계리,4723033034
15824,경상북도 영천시 화산면 용평리,4723033035
15825,경상북도 영천시 화북면,4723034000
15826,경상북도 영천시 화북면 자천리,4723034021
15827,경상북도 영천시 화북면 옥계리,4723034022
15828,경상북도 영천시 화북면 입석리,4723034023
15829,경상북도 영천시 화북면 용소리,4723034024
15830,경상북도 영천시 화북면 법화리,4723034025
15831,경상북도 영천시 화북면 하송리,4723034026
15832,경상북도 영천시 화북면 상송리,4723034027
15833,경상북도 영천시 화북면 죽전리,4723034028
15834,경상북도 영천시 화북면 정각리,4723034029
15835,경상북도 영천시 화북면 횡계리,4723034030
15836,경상북도 영천시 화북면 공덕리,4723034031
15837,경상북도 영천시 화북면 오산리,4723034032
15838,경상북도 영천시 화북면 오동리,4723034034
15839,경상북도 영천시 화남면,4723035000
15840,경상북도 영천시 화남면 금호리,4723035021
15841,경상북도 영천시 화남면 죽곡리,4723035022
15842,경상북도 영천시 화남면 신호리,4723035023
15843,경상북도 영천시 화남면 사천리,4723035024
15844,경상북도 영천시 화남면 대천리,4723035025
15845,경상북도 영천시 화남면 선천리,4723035026
15846,경상북도 영천시 화남면 삼창리,4723035027
15847,경상북도 영천시 화남면 귀호리,4723035028
15848,경상북도 영천시 화남면 안천리,4723035029
15849,경상북도 영천시 화남면 온천리,4723035030
15850,경상북도 영천시 화남면 구전리,4723035031
15851,경상북도 영천시 화남면 용계리,4723035032
15852,경상북도 영천시 화남면 월곡리,4723035033
15853,경상북도 영천시 자양면,4723036000
15854,경상북도 영천시 자양면 보현리,4723036021
15855,경상북도 영천시 자양면 도일리,4723036022
15856,경상북도 영천시 자양면 충효리,4723036023
15857,경상북도 영천시 자양면 삼귀리,4723036024
15858,경상북도 영천시 자양면 용산리,4723036025
15859,경상북도 영천시 자양면 신방리,4723036026
15860,경상북도 영천시 자양면 노항리,4723036027
15861,경상북도 영천시 자양면 성곡리,4723036028
15862,경상북도 영천시 자양면 용화리,4723036029
15863,경상북도 영천시 임고면,4723037000
15864,경상북도 영천시 임고면 양항리,4723037021
15865,경상북도 영천시 임고면 선원리,4723037022
15866,경상북도 영천시 임고면 덕연리,4723037023
15867,경상북도 영천시 임고면 삼매리,4723037024
15868,경상북도 영천시 임고면 평천리,4723037025
15869,경상북도 영천시 임고면 황강리,4723037026
15870,경상북도 영천시 임고면 효리,4723037027
15871,경상북도 영천시 임고면 금대리,4723037028
15872,경상북도 영천시 임고면 사리,4723037029
15873,경상북도 영천시 임고면 수성리,4723037030
15874,경상북도 영천시 임고면 우항리,4723037031
15875,경상북도 영천시 임고면 고천리,4723037032
15876,경상북도 영천시 임고면 매호리,4723037033
15877,경상북도 영천시 임고면 양평리,4723037034
15878,경상북도 영천시 고경면,4723038000
15879,경상북도 영천시 고경면 단포리,4723038021
15880,경상북도 영천시 고경면 창하리,4723038022
15881,경상북도 영천시 고경면 창상리,4723038023
15882,경상북도 영천시 고경면 대의리,4723038024
15883,경상북도 영천시 고경면 대성리,4723038025
15884,경상북도 영천시 고경면 오류리,4723038026
15885,경상북도 영천시 고경면 고도리,4723038027
15886,경상북도 영천시 고경면 부리,4723038028
15887,경상북도 영천시 고경면 용전리,4723038029
15888,경상북도 영천시 고경면 도암리,4723038030
15889,경상북도 영천시 고경면 상리리,4723038031
15890,경상북도 영천시 고경면 학리,4723038032
15891,경상북도 영천시 고경면 해선리,4723038033
15892,경상북도 영천시 고경면 전사리,4723038034
15893,경상북도 영천시 고경면 동도리,4723038035
15894,경상북도 영천시 고경면 차당리,4723038036
15895,경상북도 영천시 고경면 삼귀리,4723038037
15896,경상북도 영천시 고경면 초일리,4723038038
15897,경상북도 영천시 고경면 상덕리,4723038039
15898,경상북도 영천시 고경면 가수리,4723038040
15899,경상북도 영천시 고경면 석계리,4723038041
15900,경상북도 영천시 고경면 삼산리,4723038042
15901,경상북도 영천시 고경면 삼포리,4723038043
15902,경상북도 영천시 고경면 오룡리,4723038044
15903,경상북도 영천시 고경면 덕암리,4723038045
15904,경상북도 영천시 고경면 청정리,4723038046
15905,경상북도 영천시 고경면 파계리,4723038047
15906,경상북도 영천시 고경면 칠전리,4723038048
15907,경상북도 영천시 고경면 덕정리,4723038049
15908,경상북도 영천시 고경면 논실리,4723038051
15909,경상북도 영천시 북안면,4723039000
15910,경상북도 영천시 북안면 상리,4723039021
15911,경상북도 영천시 북안면 당리,4723039022
15912,경상북도 영천시 북안면 북리,4723039023
15913,경상북도 영천시 북안면 도유리,4723039024
15914,경상북도 영천시 북안면 명주리,4723039025
15915,경상북도 영천시 북안면 용계리,4723039026
15916,경상북도 영천시 북안면 신대리,4723039027
15917,경상북도 영천시 북안면 신리리,4723039028
15918,경상북도 영천시 북안면 효리,4723039029
15919,경상북도 영천시 북안면 도천리,4723039030
15920,경상북도 영천시 북안면 옥천리,4723039031
15921,경상북도 영천시 북안면 서당리,4723039032
15922,경상북도 영천시 북안면 고지리,4723039033
15923,경상북도 영천시 북안면 임포리,4723039034
15924,경상북도 영천시 북안면 반계리,4723039035
15925,경상북도 영천시 북안면 자포리,4723039036
15926,경상북도 영천시 북안면 신촌리,4723039037
15927,경상북도 영천시 북안면 관리,4723039038
15928,경상북도 영천시 북안면 원당리,4723039039
15929,경상북도 영천시 북안면 내포리,4723039040
15930,경상북도 영천시 북안면 반정리,4723039041
15931,경상북도 영천시 북안면 송포리,4723039042
15932,경상북도 영천시 북안면 유하리,4723039043
15933,경상북도 영천시 북안면 유상리,4723039044
15934,경상북도 영천시 대창면,4723040000
15935,경상북도 영천시 대창면 직천리,4723040021
15936,경상북도 영천시 대창면 운천리,4723040022
15937,경상북도 영천시 대창면 용전리,4723040023
15938,경상북도 영천시 대창면 어방리,4723040024
15939,경상북도 영천시 대창면 오길리,4723040025
15940,경상북도 영천시 대창면 용호리,4723040026
15941,경상북도 영천시 대창면 신광리,4723040027
15942,경상북도 영천시 대창면 조곡리,4723040028
15943,경상북도 영천시 대창면 대재리,4723040029
15944,경상북도 영천시 대창면 구지리,4723040030
15945,경상북도 영천시 대창면 사리리,4723040031
15946,경상북도 영천시 대창면 대창리,4723040032
15947,경상북도 영천시 대창면 강회리,4723040033
15948,경상북도 영천시 대창면 병암리,4723040034
15949,경상북도 상주시,4725000000
15950,경상북도 상주시 성하동,4725010100
15951,경상북도 상주시 성동동,4725010200
15952,경상북도 상주시 인봉동,4725010300
15953,경상북도 상주시 복룡동,4725010400
15954,경상북도 상주시 냉림동,4725010500
15955,경상북도 상주시 서성동,4725010600
15956,경상북도 상주시 남성동,4725010700
15957,경상북도 상주시 서문동,4725010800
15958,경상북도 상주시 무양동,4725010900
15959,경상북도 상주시 낙양동,4725011000
15960,경상북도 상주시 개운동,4725011100
15961,경상북도 상주시 신봉동,4725011200
15962,경상북도 상주시 가장동,4725011300
15963,경상북도 상주시 양촌동,4725011400
15964,경상북도 상주시 지천동,4725011500
15965,경상북도 상주시 오대동,4725011600
15966,경상북도 상주시 흥각동,4725011700
15967,경상북도 상주시 거동동,4725011800
15968,경상북도 상주시 인평동,4725011900
15969,경상북도 상주시 서곡동,4725012000
15970,경상북도 상주시 화개동,4725012100
15971,경상북도 상주시 외답동,4725012200
15972,경상북도 상주시 헌신동,4725012300
15973,경상북도 상주시 병성동,4725012400
15974,경상북도 상주시 도남동,4725012500
15975,경상북도 상주시 낙상동,4725012600
15976,경상북도 상주시 중덕동,4725012700
15977,경상북도 상주시 초산동,4725012800
15978,경상북도 상주시 화산동,4725012900
15979,경상북도 상주시 계산동,4725013000
15980,경상북도 상주시 부원동,4725013100
15981,경상북도 상주시 죽전동,4725013200
15982,경상북도 상주시 만산동,4725013300
15983,경상북도 상주시 연원동,4725013400
15984,경상북도 상주시 남장동,4725013500
15985,경상북도 상주시 남적동,4725013600
15986,경상북도 상주시 함창읍,4725025000
15987,경상북도 상주시 함창읍 구향리,4725025021
15988,경상북도 상주시 함창읍 오동리,4725025022
15989,경상북도 상주시 함창읍 오사리,4725025023
15990,경상북도 상주시 함창읍 증촌리,4725025024
15991,경상북도 상주시 함창읍 교촌리,4725025025
15992,경상북도 상주시 함창읍 나한리,4725025026
15993,경상북도 상주시 함창읍 대조리,4725025027
15994,경상북도 상주시 함창읍 윤직리,4725025028
15995,경상북도 상주시 함창읍 덕통리,4725025029
15996,경상북도 상주시 함창읍 척동리,4725025030
15997,경상북도 상주시 함창읍 태봉리,4725025031
15998,경상북도 상주시 함창읍 신흥리,4725025032
15999,경상북도 상주시 함창읍 신덕리,4725025033
16000,경상북도 상주시 함창읍 금곡리,4725025034
16001,경상북도 상주시 함창읍 하갈리,4725025035
16002,경상북도 상주시 중동면,4725031000
16003,경상북도 상주시 중동면 회상리,4725031021
16004,경상북도 상주시 중동면 오상리,4725031022
16005,경상북도 상주시 중동면 죽암리,4725031023
16006,경상북도 상주시 중동면 간상리,4725031024
16007,경상북도 상주시 중동면 신암리,4725031025
16008,경상북도 상주시 중동면 금당리,4725031026
16009,경상북도 상주시 중동면 우물리,4725031027
16010,경상북도 상주시 사벌국면,4725032500
16011,경상북도 상주시 사벌국면 덕담리,4725032521
16012,경상북도 상주시 사벌국면 원흥리,4725032522
16013,경상북도 상주시 사벌국면 두릉리,4725032523
16014,경상북도 상주시 사벌국면 목가리,4725032524
16015,경상북도 상주시 사벌국면 덕가리,4725032525
16016,경상북도 상주시 사벌국면 용담리,4725032526
16017,경상북도 상주시 사벌국면 묵상리,4725032527
16018,경상북도 상주시 사벌국면 묵하리,4725032528
16019,경상북도 상주시 사벌국면 매협리,4725032529
16020,경상북도 상주시 사벌국면 매호리,4725032530
16021,경상북도 상주시 사벌국면 퇴강리,4725032531
16022,경상북도 상주시 사벌국면 엄암리,4725032532
16023,경상북도 상주시 사벌국면 금흔리,4725032533
16024,경상북도 상주시 사벌국면 화달리,4725032534
16025,경상북도 상주시 사벌국면 삼덕리,4725032535
16026,경상북도 상주시 낙동면,4725033000
16027,경상북도 상주시 낙동면 상촌리,4725033021
16028,경상북도 상주시 낙동면 낙동리,4725033022
16029,경상북도 상주시 낙동면 장곡리,4725033023
16030,경상북도 상주시 낙동면 구잠리,4725033024
16031,경상북도 상주시 낙동면 물량리,4725033025
16032,경상북도 상주시 낙동면 분황리,4725033026
16033,경상북도 상주시 낙동면 성동리,4725033027
16034,경상북도 상주시 낙동면 신상리,4725033028
16035,경상북도 상주시 낙동면 화산리,4725033029
16036,경상북도 상주시 낙동면 내곡리,4725033030
16037,경상북도 상주시 낙동면 운평리,4725033031
16038,경상북도 상주시 낙동면 승곡리,4725033032
16039,경상북도 상주시 낙동면 비룡리,4725033033
16040,경상북도 상주시 낙동면 용포리,4725033034
16041,경상북도 상주시 낙동면 수정리,4725033035
16042,경상북도 상주시 낙동면 신오리,4725033036
16043,경상북도 상주시 낙동면 유곡리,4725033037
16044,경상북도 상주시 청리면,4725034000
16045,경상북도 상주시 청리면 원장리,4725034021
16046,경상북도 상주시 청리면 월로리,4725034022
16047,경상북도 상주시 청리면 청하리,4725034023
16048,경상북도 상주시 청리면 청상리,4725034024
16049,경상북도 상주시 청리면 마공리,4725034025
16050,경상북도 상주시 청리면 가천리,4725034026
16051,경상북도 상주시 청리면 하초리,4725034027
16052,경상북도 상주시 청리면 수상리,4725034028
16053,경상북도 상주시 청리면 덕산리,4725034029
16054,경상북도 상주시 청리면 율리,4725034030
16055,경상북도 상주시 청리면 삼괴리,4725034031
16056,경상북도 상주시 청리면 학하리,4725034032
16057,경상북도 상주시 공성면,4725035000
16058,경상북도 상주시 공성면 옥산리,4725035021
16059,경상북도 상주시 공성면 금계리,4725035022
16060,경상북도 상주시 공성면 장동리,4725035023
16061,경상북도 상주시 공성면 거창리,4725035024
16062,경상북도 상주시 공성면 영오리,4725035025
16063,경상북도 상주시 공성면 이화리,4725035026
16064,경상북도 상주시 공성면 산현리,4725035027
16065,경상북도 상주시 공성면 평천리,4725035028
16066,경상북도 상주시 공성면 무곡리,4725035029
16067,경상북도 상주시 공성면 용안리,4725035030
16068,경상북도 상주시 공성면 초오리,4725035031
16069,경상북도 상주시 공성면 인창리,4725035032
16070,경상북도 상주시 공성면 용신리,4725035033
16071,경상북도 상주시 공성면 효곡리,4725035034
16072,경상북도 상주시 공성면 봉산리,4725035035
16073,경상북도 상주시 공성면 오광리,4725035036
16074,경상북도 상주시 공성면 우하리,4725035037
16075,경상북도 상주시 공성면 신곡리,4725035038
16076,경상북도 상주시 공성면 도곡리,4725035039
16077,경상북도 상주시 외남면,4725036000
16078,경상북도 상주시 외남면 구서리,4725036021
16079,경상북도 상주시 외남면 소상리,4725036022
16080,경상북도 상주시 외남면 신촌리,4725036023
16081,경상북도 상주시 외남면 송지리,4725036024
16082,경상북도 상주시 외남면 신상리,4725036025
16083,경상북도 상주시 외남면 흔평리,4725036026
16084,경상북도 상주시 외남면 소은리,4725036027
16085,경상북도 상주시 외남면 지사리,4725036028
16086,경상북도 상주시 내서면,4725037000
16087,경상북도 상주시 내서면 능암리,4725037021
16088,경상북도 상주시 내서면 신촌리,4725037022
16089,경상북도 상주시 내서면 북장리,4725037023
16090,경상북도 상주시 내서면 고곡리,4725037024
16091,경상북도 상주시 내서면 서만리,4725037025
16092,경상북도 상주시 내서면 서원리,4725037026
16093,경상북도 상주시 내서면 낙서리,4725037027
16094,경상북도 상주시 내서면 평지리,4725037028
16095,경상북도 상주시 내서면 노류리,4725037029
16096,경상북도 상주시 모동면,4725038000
16097,경상북도 상주시 모동면 덕곡리,4725038021
16098,경상북도 상주시 모동면 이동리,4725038022
16099,경상북도 상주시 모동면 용호리,4725038023
16100,경상북도 상주시 모동면 금천리,4725038024
16101,경상북도 상주시 모동면 신천리,4725038025
16102,경상북도 상주시 모동면 상판리,4725038026
16103,경상북도 상주시 모동면 반계리,4725038027
16104,경상북도 상주시 모동면 정양리,4725038028
16105,경상북도 상주시 모동면 신흥리,4725038029
16106,경상북도 상주시 모동면 수봉리,4725038030
16107,경상북도 상주시 모서면,4725039000
16108,경상북도 상주시 모서면 삼포리,4725039021
16109,경상북도 상주시 모서면 도안리,4725039022
16110,경상북도 상주시 모서면 소정리,4725039023
16111,경상북도 상주시 모서면 대포리,4725039024
16112,경상북도 상주시 모서면 석산리,4725039025
16113,경상북도 상주시 모서면 가막리,4725039026
16114,경상북도 상주시 모서면 지산리,4725039027
16115,경상북도 상주시 모서면 화현리,4725039028
16116,경상북도 상주시 모서면 득수리,4725039029
16117,경상북도 상주시 모서면 백학리,4725039030
16118,경상북도 상주시 모서면 정산리,4725039031
16119,경상북도 상주시 모서면 호음리,4725039032
16120,경상북도 상주시 화동면,4725040000
16121,경상북도 상주시 화동면 이소리,4725040021
16122,경상북도 상주시 화동면 선교리,4725040022
16123,경상북도 상주시 화동면 판곡리,4725040023
16124,경상북도 상주시 화동면 어산리,4725040024
16125,경상북도 상주시 화동면 신촌리,4725040025
16126,경상북도 상주시 화동면 반곡리,4725040026
16127,경상북도 상주시 화동면 보미리,4725040027
16128,경상북도 상주시 화동면 양지리,4725040028
16129,경상북도 상주시 화동면 평산리,4725040029
16130,경상북도 상주시 화서면,4725041000
16131,경상북도 상주시 화서면 신봉리,4725041021
16132,경상북도 상주시 화서면 상현리,4725041022
16133,경상북도 상주시 화서면 달천리,4725041023
16134,경상북도 상주시 화서면 상용리,4725041024
16135,경상북도 상주시 화서면 금산리,4725041025
16136,경상북도 상주시 화서면 사산리,4725041026
16137,경상북도 상주시 화서면 율림리,4725041027
16138,경상북도 상주시 화서면 봉촌리,4725041028
16139,경상북도 상주시 화서면 지산리,4725041029
16140,경상북도 상주시 화서면 상곡리,4725041030
16141,경상북도 상주시 화서면 하송리,4725041031
16142,경상북도 상주시 화북면,4725042000
16143,경상북도 상주시 화북면 용유리,4725042021
16144,경상북도 상주시 화북면 장암리,4725042022
16145,경상북도 상주시 화북면 상오리,4725042023
16146,경상북도 상주시 화북면 입석리,4725042024
16147,경상북도 상주시 화북면 중벌리,4725042025
16148,경상북도 상주시 화북면 운흥리,4725042026
16149,경상북도 상주시 외서면,4725043000
16150,경상북도 상주시 외서면 연봉리,4725043021
16151,경상북도 상주시 외서면 관동리,4725043022
16152,경상북도 상주시 외서면 개곡리,4725043023
16153,경상북도 상주시 외서면 이천리,4725043024
16154,경상북도 상주시 외서면 봉강리,4725043025
16155,경상북도 상주시 외서면 백전리,4725043026
16156,경상북도 상주시 외서면 가곡리,4725043027
16157,경상북도 상주시 외서면 관현리,4725043028
16158,경상북도 상주시 외서면 우산리,4725043029
16159,경상북도 상주시 외서면 이촌리,4725043030
16160,경상북도 상주시 외서면 대전리,4725043031
16161,경상북도 상주시 외서면 예의리,4725043032
16162,경상북도 상주시 은척면,4725044000
16163,경상북도 상주시 은척면 봉중리,4725044021
16164,경상북도 상주시 은척면 봉상리,4725044022
16165,경상북도 상주시 은척면 우기리,4725044023
16166,경상북도 상주시 은척면 남곡리,4725044024
16167,경상북도 상주시 은척면 문암리,4725044025
16168,경상북도 상주시 은척면 두곡리,4725044026
16169,경상북도 상주시 은척면 장암리,4725044027
16170,경상북도 상주시 은척면 무릉리,4725044028
16171,경상북도 상주시 은척면 황령리,4725044029
16172,경상북도 상주시 은척면 하흘리,4725044030
16173,경상북도 상주시 공검면,4725045000
16174,경상북도 상주시 공검면 부곡리,4725045021
16175,경상북도 상주시 공검면 동막리,4725045022
16176,경상북도 상주시 공검면 병암리,4725045023
16177,경상북도 상주시 공검면 오태리,4725045024
16178,경상북도 상주시 공검면 양정리,4725045025
16179,경상북도 상주시 공검면 화동리,4725045026
16180,경상북도 상주시 공검면 역곡리,4725045027
16181,경상북도 상주시 공검면 율곡리,4725045028
16182,경상북도 상주시 공검면 예주리,4725045029
16183,경상북도 상주시 공검면 지평리,4725045030
16184,경상북도 상주시 공검면 중소리,4725045031
16185,경상북도 상주시 이안면,4725046000
16186,경상북도 상주시 이안면 양범리,4725046021
16187,경상북도 상주시 이안면 문창리,4725046022
16188,경상북도 상주시 이안면 안용리,4725046023
16189,경상북도 상주시 이안면 구미리,4725046024
16190,경상북도 상주시 이안면 대현리,4725046025
16191,경상북도 상주시 이안면 아천리,4725046026
16192,경상북도 상주시 이안면 지산리,4725046027
16193,경상북도 상주시 이안면 흑암리,4725046028
16194,경상북도 상주시 이안면 소암리,4725046029
16195,경상북도 상주시 이안면 여물리,4725046030
16196,경상북도 상주시 이안면 가장리,4725046031
16197,경상북도 상주시 이안면 이안리,4725046033
16198,경상북도 상주시 화남면,4725047000
16199,경상북도 상주시 화남면 동관리,4725047021
16200,경상북도 상주시 화남면 평온리,4725047022
16201,경상북도 상주시 화남면 임곡리,4725047023
16202,경상북도 상주시 화남면 중눌리,4725047024
16203,경상북도 상주시 화남면 소곡리,4725047025
16204,경상북도 문경시,4728000000
16205,경상북도 문경시 점촌동,4728010100
16206,경상북도 문경시 영신동,4728010200
16207,경상북도 문경시 흥덕동,4728010300
16208,경상북도 문경시 우지동,4728010400
16209,경상북도 문경시 창동,4728010500
16210,경상북도 문경시 신기동,4728010600
16211,경상북도 문경시 불정동,4728010700
16212,경상북도 문경시 유곡동,4728010800
16213,경상북도 문경시 공평동,4728010900
16214,경상북도 문경시 모전동,4728011000
16215,경상북도 문경시 윤직동,4728011100
16216,경상북도 문경시 문경읍,4728025000
16217,경상북도 문경시 문경읍 상리,4728025021
16218,경상북도 문경시 문경읍 하리,4728025022
16219,경상북도 문경시 문경읍 교촌리,4728025023
16220,경상북도 문경시 문경읍 요성리,4728025024
16221,경상북도 문경시 문경읍 지곡리,4728025025
16222,경상북도 문경시 문경읍 마원리,4728025026
16223,경상북도 문경시 문경읍 진안리,4728025027
16224,경상북도 문경시 문경읍 각서리,4728025028
16225,경상북도 문경시 문경읍 하초리,4728025029
16226,경상북도 문경시 문경읍 상초리,4728025030
16227,경상북도 문경시 문경읍 고요리,4728025031
16228,경상북도 문경시 문경읍 팔영리,4728025032
16229,경상북도 문경시 문경읍 당포리,4728025033
16230,경상북도 문경시 문경읍 용연리,4728025034
16231,경상북도 문경시 문경읍 평천리,4728025035
16232,경상북도 문경시 문경읍 갈평리,4728025036
16233,경상북도 문경시 문경읍 중평리,4728025037
16234,경상북도 문경시 문경읍 관음리,4728025038
16235,경상북도 문경시 가은읍,4728025300
16236,경상북도 문경시 가은읍 왕능리,4728025321
16237,경상북도 문경시 가은읍 갈전리,4728025322
16238,경상북도 문경시 가은읍 저음리,4728025323
16239,경상북도 문경시 가은읍 작천리,4728025324
16240,경상북도 문경시 가은읍 성저리,4728025325
16241,경상북도 문경시 가은읍 수예리,4728025326
16242,경상북도 문경시 가은읍 민지리,4728025327
16243,경상북도 문경시 가은읍 전곡리,4728025328
16244,경상북도 문경시 가은읍 성유리,4728025329
16245,경상북도 문경시 가은읍 죽문리,4728025330
16246,경상북도 문경시 가은읍 완장리,4728025331
16247,경상북도 문경시 가은읍 원북리,4728025332
16248,경상북도 문경시 가은읍 상괴리,4728025333
16249,경상북도 문경시 가은읍 하괴리,4728025334
16250,경상북도 문경시 영순면,4728031000
16251,경상북도 문경시 영순면 의곡리,4728031021
16252,경상북도 문경시 영순면 김용리,4728031022
16253,경상북도 문경시 영순면 포내리,4728031023
16254,경상북도 문경시 영순면 사근리,4728031024
16255,경상북도 문경시 영순면 왕태리,4728031025
16256,경상북도 문경시 영순면 오룡리,4728031026
16257,경상북도 문경시 영순면 금림리,4728031027
16258,경상북도 문경시 영순면 달지리,4728031028
16259,경상북도 문경시 영순면 이목리,4728031029
16260,경상북도 문경시 영순면 말응리,4728031030
16261,경상북도 문경시 영순면 율곡리,4728031031
16262,경상북도 문경시 산양면,4728032000
16263,경상북도 문경시 산양면 녹문리,4728032021
16264,경상북도 문경시 산양면 현리,4728032022
16265,경상북도 문경시 산양면 부암리,4728032023
16266,경상북도 문경시 산양면 과곡리,4728032024
16267,경상북도 문경시 산양면 형천리,4728032025
