_trade_data_id,address,area,build-year,floor,Y,X,main-num,name,price,sub-num,day,trade-type,year-and-month
255474,강원도 영월군 영월읍 중앙로 4,38.57,1983,2,37.1824253,128.4640558,189,하송주공1차,6350,2,24,중개거래,202212
255475,강원도 영월군 영월읍 중앙로 4,38.57,1983,4,37.1824253,128.4640558,189,하송주공1차,4500,2,25,중개거래,202212
255476,강원도 원주시 치악로 1777,75.947,1992,8,37.3407241,127.9548001,118,덕산,11000,26,21,중개거래,202212
255477,강원도 원주시 강변로 353,47.07,1988,1,37.3388434,127.9622611,203,세경,7500,70,27,중개거래,202212
255478,강원도 원주시 단관초교길 9,59.85,2002,13,37.3174249,127.9654309,1713,청솔6차,12800,1,6,직거래,202212
255479,강원도 원주시 단관초교길 9,59.85,2002,7,37.3174249,127.9654309,1713,청솔6차,12800,1,16,중개거래,202212
255480,강원도 원주시 나비허리길 188,59.85,2002,12,37.3161994,127.9654766,1713,청솔8차,12400,2,17,중개거래,202212
255481,강원도 원주시 시청로 496,84.96,2005,14,37.3138736,127.9622284,1774,코아루,23000,4,9,중개거래,202212
255482,강원도 원주시 시청로 496,84.96,2005,5,37.3138736,127.9622284,1774,코아루,23800,4,17,중개거래,202212
255483,강원도 원주시 시청로 494,84.976,2004,4,37.3150992,127.9625776,1774,현진에버빌4차,21000,2,4,중개거래,202212
255484,강원도 원주시 백간길 53,84.91,1993,12,37.3530024,127.9288984,807,단계롯데,17000,0,22,중개거래,202212
255485,강원도 원주시 봉화로 74,84.75,1993,3,37.3512457,127.9296563,808,단계삼익,19300,0,20,직거래,202212
255486,강원도 원주시 원문로 175,49.8,1994,14,37.3557695,127.9300698,806,단계은행,8900,0,9,중개거래,202212
255487,강원도 원주시 모란1길 51,84.93,2007,2,37.3603226,127.9343553,1166,단계이안1단지,20000,0,2,중개거래,202212
255488,강원도 원주시 모란1길 51,100.52,2007,12,37.3603226,127.9343553,1166,단계이안1단지,27000,0,9,중개거래,202212
255489,강원도 원주시 서원대로 205,54.12,1984,4,37.3434274,127.9354084,792,단계주공,12400,0,13,중개거래,202212
255490,강원도 원주시 서원대로 205,65.2,1984,1,37.3434274,127.9354084,792,단계주공,16000,0,14,중개거래,202212
255491,강원도 원주시 서원대로 205,65.2,1984,2,37.3434274,127.9354084,792,단계주공,17500,0,15,중개거래,202212
255492,강원도 원주시 원문로 158,43.932,1990,5,37.3564831,127.9329702,111,동보렉스3,5800,4,22,중개거래,202212
255493,강원도 원주시 백간길 80,95.27,1993,2,37.3513196,127.9328055,809,벽산,20000,0,2,중개거래,202212
255494,강원도 원주시 봉화로 67,84.98,2006,13,37.3508928,127.9271621,1095,봉화산e-편한세상,31200,1,19,중개거래,202212
255495,강원도 원주시 서원대로 35,84.9905,2020,10,37.3546589,127.9263457,1221,원주봉화산벨라시티3차아파트,34000,0,3,중개거래,202212
255496,강원도 원주시 서원대로 35,59.9194,2020,9,37.3546589,127.9263457,1221,원주봉화산벨라시티3차아파트,25000,0,9,중개거래,202212
255497,강원도 원주시 로아노크로 15,84.59,1994,6,37.3429817,127.9281516,880,코오롱,16000,0,1,중개거래,202212
