No,address,단지코드,법정동코드,건물명
14659,울산광역시 북구 상안동 ,A10028058,3120010700,프리드아파트
14660,울산광역시 북구 송정동 ,A10025668,3120012600,반도유보라 아이비파크
14661,울산광역시 북구 송정동 ,A10025653,3120012600,송정 제일풍경채 레이크뷰
14662,울산광역시 북구 송정동 ,A10025051,3120012600,송정하우스디NHF아파트
14663,울산광역시 북구 송정동 ,A10025764,3120012600,송정한양수자인
14664,울산광역시 북구 송정동 ,A10025211,3120012600,울산송정 금강펜테리움그린테라스2차
14665,울산광역시 북구 송정동 ,A10025609,3120012600,울산송정호반베르디움아파트
14666,울산광역시 북구 신천동 ,A68380301,3120010500,귀영하이야트
14667,울산광역시 북구 신천동 ,A68343009,3120010500,극동스타클래스아파트
14668,울산광역시 북구 신천동 ,A68380205,3120010500,무지개1차
14669,울산광역시 북구 신천동 ,A10024937,3120010500,무지개2차 아파트
14670,울산광역시 북구 신천동 ,A68380206,3120010500,문화청솔
14671,울산광역시 북구 신천동 ,A68380207,3120010500,성우현대
14672,울산광역시 북구 신천동 ,A68380304,3120010500,신동
14673,울산광역시 북구 신천동 ,A10026188,3120010500,신천효성해링턴플레이스
14674,울산광역시 북구 신천동 ,A68379001,3120010500,울산신천엠코타운
14675,울산광역시 북구 신천동 ,A68380303,3120010500,한라신천지타운
14676,울산광역시 북구 신천동 ,A68380208,3120010500,협성노블리스
14677,울산광역시 북구 신천동 ,A68380302,3120010500,호계청구
14678,울산광역시 북구 양정동 ,A68338001,3120012400,양정힐스테이트
14679,울산광역시 북구 양정동 ,A68379101,3120012400,양정힐스테이트2차
14680,울산광역시 북구 연암동 ,A68380503,3120012200,벽산늘푸른아파트
14681,울산광역시 북구 연암동 ,A68380501,3120012200,성원
14682,울산광역시 북구 연암동 ,A68380502,3120012200,엘지진로
14683,울산광역시 북구 염포동 ,A68380701,3120012700,성원상떼빌아파트
14684,울산광역시 북구 염포동 ,A10023974,3120012700,숲속의더유엘
14685,울산광역시 북구 염포동 ,A68379102,3120012700,현대자동차사택
14686,울산광역시 북구 정자동 ,A68321001,3120011300,벽산 블루밍
14687,울산광역시 북구 중산동 ,A10025827,3120010600,U-스타시티 일동미라주더스타1단지
14688,울산광역시 북구 중산동 ,A10025842,3120010600,U-스타시티일동미라주더스타2단지
14689,울산광역시 북구 중산동 ,A10025398,3120010600,U-스타시티일동미라주더스타3단지
14690,울산광역시 북구 중산동 ,A68380805,3120010600,농소삼우타운
14691,울산광역시 북구 중산동 ,A68380901,3120010600,대암파크랜드
14692,울산광역시 북구 중산동 ,A68380804,3120010600,백산그린타워
14693,울산광역시 북구 중산동 ,A68380906,3120010600,약수제일
14694,울산광역시 북구 중산동 ,A10027137,3120010600,오토밸리로 줌파크아파트
14695,울산광역시 북구 중산동 ,A68380902,3120010600,이화제일그린파크
14696,울산광역시 북구 중산동 ,A68380809,3120010600,중산디아채
14697,울산광역시 북구 중산동 ,A68380907,3120010600,중산현대아파트
14698,울산광역시 북구 중산동 ,A68375001,3120010600,한라그린맨션
14699,울산광역시 북구 중산동 ,A68380903,3120010600,한라동아
14700,울산광역시 북구 중산동 ,A68380908,3120010600,현대글로리아
14701,울산광역시 북구 천곡동 ,A68350006,3120010800,농소대동한마음타운
14702,울산광역시 북구 천곡동 ,A68350004,3120010800,대동황토방
14703,울산광역시 북구 천곡동 ,A68350007,3120010800,삼성코아루
14704,울산광역시 북구 천곡동 ,A68377110,3120010800,새천곡한신휴플러스
14705,울산광역시 북구 천곡동 ,A68377108,3120010800,쌍용아진4차
14706,울산광역시 북구 천곡동 ,A68350005,3120010800,우방아파트
14707,울산광역시 북구 천곡동 ,A68350003,3120010800,원동현대
14708,울산광역시 북구 천곡동 ,A68350001,3120010800,일지리버타워
14709,울산광역시 북구 천곡동 ,A68350002,3120010800,천곡2차코아루
14710,울산광역시 북구 천곡동 ,A68377109,3120010800,천곡벽산블루밍
14711,울산광역시 북구 천곡동 ,A10027535,3120010800,천곡웰빙아파트
14712,울산광역시 북구 호계동 ,A68381203,3120010200,울산호계1
14713,울산광역시 북구 호계동 ,A68381204,3120010200,울산호계2
14714,울산광역시 북구 호계동 ,A10026673,3120010200,호계2차한양수자인
14715,울산광역시 북구 호계동 ,A10027339,3120010200,호계한양수자인1차
14716,울산광역시 북구 화봉동 ,A68330003,3120012500,동부한우리
14717,울산광역시 북구 화봉동 ,A68330004,3120012500,동아청구
14718,울산광역시 북구 화봉동 ,A10024477,3120012500,송정LH2단지아파트
14719,울산광역시 북구 화봉동 ,A10025236,3120012500,송정지웰푸르지오
14720,울산광역시 북구 화봉동 ,A10025708,3120012500,송정한라비발디캠퍼스
14721,울산광역시 북구 화봉동 ,A10025445,3120012500,울산송정 금강펜테리움그린테라스1차
14722,울산광역시 북구 화봉동 ,A10025395,3120012500,울산송정LH1단지
14723,울산광역시 북구 화봉동 ,A68330007,3120012500,울산화봉1
14724,울산광역시 북구 화봉동 ,A68330008,3120012500,울산화봉2
14725,울산광역시 북구 화봉동 ,A68330001,3120012500,청우그린파크
14726,울산광역시 북구 화봉동 ,A68330002,3120012500,화봉대우
14727,울산광역시 북구 화봉동 ,A68375702,3120012500,화봉쌍용예가
14728,울산광역시 북구 화봉동 ,A68330005,3120012500,화봉휴먼시아
14729,울산광역시 북구 화봉동 ,A68330006,3120012500,효성삼환
14730,울산광역시 북구 효문동 ,A10023579,3120012300,율동위드유
14731,울산광역시 북구 효문동 ,A10026471,3120012300,효문코오롱하늘채아파트
14732,울산광역시 울주군 범서읍 구영리,A68985227,3171025927,구영2차푸르지오
14733,울산광역시 울주군 범서읍 구영리,A68985204,3171025927,구영신한디아채
14734,울산광역시 울주군 범서읍 구영리,A68985231,3171025927,구영주공1차
14735,울산광역시 울주군 범서읍 구영리,A68976335,3171025927,구영주공2차
14736,울산광역시 울주군 범서읍 구영리,A68985203,3171025927,구영코아루
14737,울산광역시 울주군 범서읍 구영리,A68985214,3171025927,구영푸르지오1차
14738,울산광역시 울주군 범서읍 구영리,A68985219,3171025927,구영현대아이파크
14739,울산광역시 울주군 범서읍 구영리,A68985232,3171025927,동문굿모닝힐
14740,울산광역시 울주군 범서읍 구영리,A68985208,3171025927,범서현대2차
14741,울산광역시 울주군 범서읍 구영리,A68985210,3171025927,범서현대3차아파트
14742,울산광역시 울주군 범서읍 구영리,A68985228,3171025927,우미린1차
14743,울산광역시 울주군 범서읍 구영리,A68985224,3171025927,우미린2차
14744,울산광역시 울주군 범서읍 구영리,A68985211,3171025927,일신파크맨션
14745,울산광역시 울주군 범서읍 구영리,A68985212,3171025927,풍경채
14746,울산광역시 울주군 범서읍 구영리,A68985217,3171025927,한신
14747,울산광역시 울주군 범서읍 구영리,A68985225,3171025927,호반베르디움
14748,울산광역시 울주군 범서읍 굴화리,A68985318,3171025924,강변그린빌3단지
14749,울산광역시 울주군 범서읍 굴화리,A68985330,3171025924,굴화강변월드메르디앙
14750,울산광역시 울주군 범서읍 굴화리,A68976334,3171025924,굴화주공강변그린빌4단지
14751,울산광역시 울주군 범서읍 굴화리,A68976336,3171025924,문수마을동문굿모닝힐
14752,울산광역시 울주군 범서읍 굴화리,A68976337,3171025924,문수마을수필아파트
14753,울산광역시 울주군 범서읍 굴화리,A10026860,3171025924,문수산 동원로얄듀크
14754,울산광역시 울주군 범서읍 굴화리,A68976338,3171025924,문수산더샵
14755,울산광역시 울주군 범서읍 굴화리,A68976340,3171025924,문수산푸르지오
14756,울산광역시 울주군 범서읍 굴화리,A68985302,3171025924,아담프라임빌
14757,울산광역시 울주군 범서읍 굴화리,A68985301,3171025924,장검한라아트빌
14758,울산광역시 울주군 범서읍 천상리,A68985533,3171025922,경동태원하이빌
14759,울산광역시 울주군 범서읍 천상리,A68985522,3171025922,국태그린빌
14760,울산광역시 울주군 범서읍 천상리,A68985520,3171025922,그린코아
14761,울산광역시 울주군 범서읍 천상리,A10028195,3171025922,문수애시앙아파트
14762,울산광역시 울주군 범서읍 천상리,A68985509,3171025922,천상극동
14763,울산광역시 울주군 범서읍 천상리,A68985513,3171025922,천상동아
14764,울산광역시 울주군 범서읍 천상리,A68985507,3171025922,천상벽산
14765,울산광역시 울주군 범서읍 천상리,A68985516,3171025922,천상신한다솜
14766,울산광역시 울주군 범서읍 천상리,A68985523,3171025922,천상청구그린타운1단지
14767,울산광역시 울주군 범서읍 천상리,A68985506,3171025922,천상청구그린타운2단지
14768,울산광역시 울주군 범서읍 천상리,A68985515,3171025922,천상한라그린피스
14769,울산광역시 울주군 범서읍 천상리,A68985505,3171025922,청구제네스
14770,울산광역시 울주군 삼남읍 가천리,A68981102,3171026525,대원그린파크
14771,울산광역시 울주군 삼남읍 교동리,A10026179,3171026521,KTX울산 우성스마트시티뷰
14772,울산광역시 울주군 삼남읍 교동리,A68981207,3171026521,교동주공아파트
14773,울산광역시 울주군 삼남읍 교동리,A68981203,3171026521,대진그린피아아파트
14774,울산광역시 울주군 삼남읍 교동리,A10024389,3171026521,센드레빌 더 테라스
14775,울산광역시 울주군 삼남읍 교동리,A10028135,3171026521,영남알프스타운
14776,울산광역시 울주군 삼남읍 교동리,A68981206,3171026521,울산교동리슈빌
14777,울산광역시 울주군 삼남읍 교동리,A10025530,3171026521,울산역신도시 동문굿모닝힐
14778,울산광역시 울주군 삼남읍 교동리,A68981204,3171026521,태봉파크맨션
14779,울산광역시 울주군 삼남읍 신화리,A10025834,3171026523,금아드림펠리스
14780,울산광역시 울주군 상북면 궁근정리,A68982202,3171038030,진우패밀리
14781,울산광역시 울주군 상북면 천전리,A68982101,3171038028,경동청구타운
14782,울산광역시 울주군 서생면 신암리,A10026953,3171031021,한수원(주)사택 해오름아파트
14783,울산광역시 울주군 서생면 진하리,A68988301,3171031028,진하비치
14784,울산광역시 울주군 언양읍 동부리,A68980103,3171025330,신울산 경남아너스빌
14785,울산광역시 울주군 언양읍 동부리,A68980402,3171025330,언양동부주공
14786,울산광역시 울주군 언양읍 반송리,A68980101,3171025321,반송대방타운
14787,울산광역시 울주군 언양읍 반천리,A68980504,3171025322,반천현대아파트
14788,울산광역시 울주군 언양읍 서부리,A68980603,3171025331,삼성
14789,울산광역시 울주군 언양읍 서부리,A68980102,3171025331,서울산두산위브
14790,울산광역시 울주군 언양읍 서부리,A68980104,3171025331,서울산한신휴플러스
14791,울산광역시 울주군 언양읍 송대리,A10025671,3171025325,양우내안애더퍼스트
14792,울산광역시 울주군 언양읍 어음리,A10023568,3171025324,e편한세상울산역어반스퀘어
14793,울산광역시 울주군 온산읍 덕신리,A68989302,3171025032,가화파티오아파트
14794,울산광역시 울주군 온산읍 덕신리,A68989506,3171025032,덕신동백
14795,울산광역시 울주군 온산읍 덕신리,A68989504,3171025032,덕신주공
14796,울산광역시 울주군 온산읍 덕신리,A68989303,3171025032,무궁화아파트
14797,울산광역시 울주군 온산읍 덕신리,A68989505,3171025032,온산동원
14798,울산광역시 울주군 온양읍 대안리,A68990308,3171025622,대안현대
14799,울산광역시 울주군 온양읍 대안리,A68990305,3171025622,럭키남창
14800,울산광역시 울주군 온양읍 대안리,A68990306,3171025622,미도파
14801,울산광역시 울주군 온양읍 대안리,A68990301,3171025622,상아비취아파트
14802,울산광역시 울주군 온양읍 대안리,A68990303,3171025622,상아해미안아파트
14803,울산광역시 울주군 온양읍 대안리,A68975207,3171025622,온양대우
14804,울산광역시 울주군 온양읍 대안리,A10026499,3171025622,온양일동미라주더스타
14805,울산광역시 울주군 온양읍 대안리,A68990302,3171025622,우주그린
14806,울산광역시 울주군 온양읍 망양리,A10026358,3171025623,e-편한세상 울산온양
14807,울산광역시 울주군 온양읍 망양리,A68990109,3171025623,회야리버아파트
14808,울산광역시 울주군 온양읍 발리,A68990304,3171025621,성림그린빌
14809,울산광역시 울주군 온양읍 발리,A68990110,3171025621,여울목
14810,울산광역시 울주군 온양읍 발리,A10026404,3171025621,온양서희스타힐스
14811,울산광역시 울주군 웅촌면 곡천리,A10025525,3171034023,울산웅촌LH아파트
14812,울산광역시 울주군 웅촌면 대복리,A68987301,3171034029,한솔그린빌
14813,울산광역시 울주군 청량읍 덕하리,A68986201,3171026221,덕정유림
14814,울산광역시 울주군 청량읍 삼정리,A68986202,3171026227,쌍용하나빌리지
14815,울산광역시 울주군 청량읍 상남리,A10025462,3171026223,덕하신일해피트리
14816,울산광역시 울주군 청량읍 상남리,A10026251,3171026223,덕하한양수자인아파트
14817,울산광역시 울주군 청량읍 상남리,A10026831,3171026223,울주상남 골드클래스
14818,울산광역시 울주군 청량읍 율리,A10027992,3171026228,문수데시앙1단지
14819,울산광역시 울주군 청량읍 율리,A10027993,3171026228,문수데시앙2단지아파트
14820,울산광역시 울주군 청량읍 율리,A10027990,3171026228,문수데시앙3단지
14821,울산광역시 중구 남외동 ,A68127002,3111011500,남외푸르지오2차
14822,울산광역시 중구 남외동 ,A68127004,3111011500,남외푸르지오아파트
14823,울산광역시 중구 남외동 ,A68180003,3111011500,병영삼일
14824,울산광역시 중구 남외동 ,A68171601,3111011500,삼환나우빌
14825,울산광역시 중구 남외동 ,A68172105,3111011500,일신에일린의뜰아파트
14826,울산광역시 중구 다운동 ,A68134004,3111011200,다운동아
14827,울산광역시 중구 다운동 ,A68180302,3111011200,다운삼성
14828,울산광역시 중구 다운동 ,A68180205,3111011200,다운아파트
14829,울산광역시 중구 다운동 ,A68180203,3111011200,다운아파트2차(다운사원임대)
14830,울산광역시 중구 다운동 ,A68180301,3111011200,다운현대아파트
14831,울산광역시 중구 반구동 ,A10028075,3111011800,e편한세상 강변
14832,울산광역시 중구 반구동 ,A68180401,3111011800,세창짜임아파트
14833,울산광역시 중구 반구동 ,A10026818,3111011800,소담팰리스
14834,울산광역시 중구 반구동 ,A68171301,3111011800,울산반구동신동아파밀리에
14835,울산광역시 중구 반구동 ,A68126001,3111011800,유로캐슬아파트
14836,울산광역시 중구 반구동 ,A68126004,3111011800,한라그랜드
14837,울산광역시 중구 반구동 ,A68126003,3111011800,현대그랜드
14838,울산광역시 중구 복산동 ,A68122005,3111010300,남운럭키
14839,울산광역시 중구 복산동 ,A68182502,3111010300,동덕현대3차
14840,울산광역시 중구 복산동 ,A68182501,3111010300,동덕현대4차
14841,울산광역시 중구 복산동 ,A10025400,3111010300,번영로 서한이다음(1단지)
14842,울산광역시 중구 복산동 ,A10027526,3111010300,번영로드림파크
14843,울산광역시 중구 복산동 ,A10027843,3111010300,번영로효성해링턴플레이스1단지
14844,울산광역시 중구 복산동 ,A10026959,3111010300,복산 IPARK
14845,울산광역시 중구 복산동 ,A68122003,3111010300,복산평창
14846,울산광역시 중구 복산동 ,A68122002,3111010300,새운파래스
14847,울산광역시 중구 복산동 ,A10024461,3111010300,성지아파트
14848,울산광역시 중구 복산동 ,A68122001,3111010300,신한그린맨션
14849,울산광역시 중구 복산동 ,A10027840,3111010300,효성해링턴플레이스2단지
14850,울산광역시 중구 서동 ,A68129001,3111011400,두강팔레스
14851,울산광역시 중구 서동 ,A68129002,3111011400,서동현대
14852,울산광역시 중구 서동 ,A68129003,3111011400,우정엘에이치1단지
14853,울산광역시 중구 서동 ,A10027774,3111011400,울산 우정혁신 KCC스위첸아파트
14854,울산광역시 중구 성안동 ,A10026926,3111010900,경동윈츠힐아파트
14855,울산광역시 중구 성안동 ,A68130002,3111010900,경동햇빛마을
14856,울산광역시 중구 성안동 ,A68130005,3111010900,벽산e빌리지
14857,울산광역시 중구 성안동 ,A68130003,3111010900,성안금호타운
14858,울산광역시 중구 성안동 ,A68130004,3111010900,성안청구
14859,울산광역시 중구 약사동 ,A68143001,3111011700,삼성래미안1차
14860,울산광역시 중구 약사동 ,A68143002,3111011700,삼성래미안2차
14861,울산광역시 중구 약사동 ,A10027142,3111011700,약사더샵 아파트
14862,울산광역시 중구 약사동 ,A10027746,3111011700,약사아이파크
14863,울산광역시 중구 옥교동 ,A68119001,3111010500,태화강엑소디움
14864,울산광역시 중구 우정동 ,A68181502,3111010800,마제스타워
14865,울산광역시 중구 우정동 ,A68175102,3111010800,마제스타워울산2차
14866,울산광역시 중구 우정동 ,A68181603,3111010800,우정선경1차아파트
14867,울산광역시 중구 우정동 ,A68181604,3111010800,우정선경2차
14868,울산광역시 중구 우정동 ,A68175101,3111010800,우정아이파크
14869,울산광역시 중구 우정동 ,A10025421,3111010800,우정코아루웰메이드
14870,울산광역시 중구 우정동 ,A68181701,3111010800,청우하이츠
14871,울산광역시 중구 유곡동 ,A68170305,3111011000,동원로얄듀크 1차
14872,울산광역시 중구 유곡동 ,A68170306,3111011000,동원로얄듀크2차아파트
14873,울산광역시 중구 유곡동 ,A68170304,3111011000,우정에일린의뜰1차
14874,울산광역시 중구 유곡동 ,A68170303,3111011000,우정혁신도시푸르지오
14875,울산광역시 중구 유곡동 ,A68170301,3111011000,유곡e편한세상
14876,울산광역시 중구 유곡동 ,A68170307,3111011000,유곡동에일린의뜰3차
14877,울산광역시 중구 유곡동 ,A68170302,3111011000,유곡푸르지오
14878,울산광역시 중구 장현동 ,A68142001,3111011600,우정혁신에일린의뜰2차
14879,울산광역시 중구 장현동 ,A68142002,3111011600,울산우정골드클래스
14880,울산광역시 중구 태화동 ,A68181808,3111011100,강변맨션
14881,울산광역시 중구 태화동 ,A68181806,3111011100,동덕현대2차
14882,울산광역시 중구 태화동 ,A68181803,3111011100,리버스위트
14883,울산광역시 중구 태화동 ,A68176401,3111011100,새운
14884,울산광역시 중구 태화동 ,A68181805,3111011100,양지동산맨션
14885,울산광역시 중구 태화동 ,A68176402,3111011100,우정혁신 호반베르디움
14886,울산광역시 중구 태화동 ,A68176404,3111011100,우정혁신LH2단지
14887,울산광역시 중구 태화동 ,A68176403,3111011100,우정혁신엘에이치3단지
14888,울산광역시 중구 태화동 ,A68181909,3111011100,일신
14889,울산광역시 중구 태화동 ,A68181911,3111011100,전원타운
14890,울산광역시 중구 태화동 ,A68132012,3111011100,진영동부
14891,울산광역시 중구 태화동 ,A68181804,3111011100,태화선경
14892,울산광역시 중구 태화동 ,A68181907,3111011100,희마VIP
14893,울산광역시 중구 학성동 ,A68172801,3111010100,남운학성타운
14894,울산광역시 중구 학성동 ,A10024277,3111010100,빌리브울산
14895,울산광역시 중구 학성동 ,A10025723,3111010100,학성파크디아채
14896,인천광역시 강화군 강화읍 갑곳리,A41780101,2871025025,강화 베이힐 아파트
14897,인천광역시 강화군 강화읍 갑곳리,A41780102,2871025025,강화현대아파트
14898,인천광역시 강화군 선원면 창리,A41782302,2871031025,강화1차 세광엔리치빌아파트
14899,인천광역시 강화군 선원면 창리,A41782301,2871031025,강화2차 세광 엔리치빌 아파트
14900,인천광역시 계양구 계산동 ,A40780004,2824510200,계산 동남 아파트
14901,인천광역시 계양구 계산동 ,A40780211,2824510200,계산 삼보 1~2차 아파트
14902,인천광역시 계양구 계산동 ,A40780006,2824510200,계산 삼보3차 아파트
14903,인천광역시 계양구 계산동 ,A40780702,2824510200,계산 서해그린3차 아파트
14904,인천광역시 계양구 계산동 ,A40705001,2824510200,계산 신도브래뉴아파트
14905,인천광역시 계양구 계산동 ,A40781205,2824510200,계산 영남 아파트
14906,인천광역시 계양구 계산동 ,A40780003,2824510200,계산 인정프린스 아파트
14907,인천광역시 계양구 계산동 ,A40776316,2824510200,계산 주공 아파트
14908,인천광역시 계양구 계산동 ,A40780009,2824510200,계산 태평 아파트
14909,인천광역시 계양구 계산동 ,A40776415,2824510200,계산 하나 아파트
14910,인천광역시 계양구 계산동 ,A40780208,2824510200,계산 한국 아파트
14911,인천광역시 계양구 계산동 ,A40780017,2824510200,계산 현대 아파트
14912,인천광역시 계양구 계산동 ,A40776202,2824510200,계산극동아파트
14913,인천광역시 계양구 계산동 ,A40780910,2824510200,계산은행마을삼보
14914,인천광역시 계양구 계산동 ,A40780914,2824510200,계산은행마을아주아파트
14915,인천광역시 계양구 계산동 ,A40780913,2824510200,계산은행마을태평아파트
14916,인천광역시 계양구 계산동 ,A40780701,2824510200,계산한미삼오아파트
14917,인천광역시 계양구 계산동 ,A10024960,2824510200,계양산파크트루엘아파트
14918,인천광역시 계양구 계산동 ,A40776103,2824510200,삼천리열망1차2차아파트
14919,인천광역시 계양구 계산동 ,A40780901,2824510200,은행마을강북
14920,인천광역시 계양구 계산동 ,A40773701,2824510200,은행마을태산
14921,인천광역시 계양구 계산동 ,A40780007,2824510200,태산 아파트
14922,인천광역시 계양구 귤현동 ,A40772202,2824511100,계양센트레빌1단지
14923,인천광역시 계양구 귤현동 ,A40772204,2824511100,계양센트레빌2단지
14924,인천광역시 계양구 귤현동 ,A40772203,2824511100,계양센트레빌3단지
14925,인천광역시 계양구 귤현동 ,A40772201,2824511100,귤현 현대아이파크 아파트
14926,인천광역시 계양구 동양동 ,A40772404,2824511000,동양 주공1단지
14927,인천광역시 계양구 동양동 ,A40772505,2824511000,동양 주공2단지
14928,인천광역시 계양구 동양동 ,A40734002,2824511000,동양 휴먼빌 아파트
14929,인천광역시 계양구 동양동 ,A40772701,2824511000,동양주공4단지
14930,인천광역시 계양구 동양동 ,A40772604,2824511000,우남푸르미아
14931,인천광역시 계양구 동양동 ,A40772603,2824511000,한진해모로아파트
14932,인천광역시 계양구 박촌동 ,A40772301,2824510900,계양1차하우스토리
14933,인천광역시 계양구 박촌동 ,A40772303,2824510900,계양2차하우스토리
14934,인천광역시 계양구 박촌동 ,A40733001,2824510900,계양박촌풍림아이원아파트
14935,인천광역시 계양구 박촌동 ,A40772304,2824510900,계양한양수자인아파트
14936,인천광역시 계양구 박촌동 ,A40733003,2824510900,계양한화꿈에그린아파트
14937,인천광역시 계양구 박촌동 ,A40733002,2824510900,박촌아주아파트
14938,인천광역시 계양구 박촌동 ,A40772302,2824510900,박촌휴먼시아1단지
14939,인천광역시 계양구 방축동 ,A40748001,2824510800,방축 대창센시티아파트
14940,인천광역시 계양구 병방동 ,A40776802,2824510700,병방 학마을 서원 아파트
14941,인천광역시 계양구 병방동 ,A40770805,2824510700,병방 학마을 한진 아파트
14942,인천광역시 계양구 병방동 ,A40732001,2824510700,병방아주아파트
14943,인천광역시 계양구 병방동 ,A40770604,2824510700,학마을 서해아파트
14944,인천광역시 계양구 병방동 ,A40770703,2824510700,학마을영남아파트
14945,인천광역시 계양구 서운동 ,A40707002,2824510400,계양그대가
14946,인천광역시 계양구 서운동 ,A10024363,2824510400,계양효성해링턴플레이스
14947,인천광역시 계양구 서운동 ,A40707001,2824510400,서운 경남아너스빌아파트
14948,인천광역시 계양구 오류동 ,A40776901,2824511800,오류신동아아파트
14949,인천광역시 계양구 용종동 ,A10026908,2824510600,계양 코아루 센트럴파크아파트
14950,인천광역시 계양구 용종동 ,A40770902,2824510600,용종 신대진 아파트
14951,인천광역시 계양구 용종동 ,A40770903,2824510600,용종 초정마을동아 아파트
14952,인천광역시 계양구 용종동 ,A40770905,2824510600,용종 초정마을하나아파트
14953,인천광역시 계양구 용종동 ,A40770901,2824510600,용종마을 중앙아파트
14954,인천광역시 계양구 용종동 ,A40770904,2824510600,초정마을 두산쌍용 아파트
14955,인천광역시 계양구 이화동 ,A40738001,2824511700,이화 신동아파밀리에아파트
14956,인천광역시 계양구 작전동 ,A40781713,2824510300,뉴서울1차아파트
14957,인천광역시 계양구 작전동 ,A40777203,2824510300,도두리동보아파트
14958,인천광역시 계양구 작전동 ,A40771305,2824510300,도두리마을 대동아파트
14959,인천광역시 계양구 작전동 ,A40771404,2824510300,도두리마을 동남롯데아파트
14960,인천광역시 계양구 작전동 ,A10024508,2824510300,브라운스톤계양스카이
14961,인천광역시 계양구 작전동 ,A40781706,2824510300,작전 뉴서울2차 아파트
14962,인천광역시 계양구 작전동 ,A40781810,2824510300,작전 동보2차 아파트
14963,인천광역시 계양구 작전동 ,A40781703,2824510300,작전 무지개 아파트
14964,인천광역시 계양구 작전동 ,A40781605,2824510300,작전 미도 아파트
14965,인천광역시 계양구 작전동 ,A40781708,2824510300,작전 삼보 아파트
14966,인천광역시 계양구 작전동 ,A40706107,2824510300,작전 신진 아파트
14967,인천광역시 계양구 작전동 ,A40706001,2824510300,작전 유호 아파트
14968,인천광역시 계양구 작전동 ,A40781702,2824510300,작전 중앙하이츠 아파트
14969,인천광역시 계양구 작전동 ,A40782306,2824510300,작전 코오롱 아파트
14970,인천광역시 계양구 작전동 ,A40781809,2824510300,작전 풍림아이원 아파트
14971,인천광역시 계양구 작전동 ,A40781704,2824510300,작전 한국 아파트
14972,인천광역시 계양구 작전동 ,A40782005,2824510300,작전 한신 아파트
14973,인천광역시 계양구 작전동 ,A40781701,2824510300,작전 한아름 아파트
14974,인천광역시 계양구 작전동 ,A40782203,2824510300,작전 한양 아파트
14975,인천광역시 계양구 작전동 ,A40782201,2824510300,작전 한일 아파트
14976,인천광역시 계양구 작전동 ,A40782302,2824510300,작전 한화 아파트
14977,인천광역시 계양구 작전동 ,A40782101,2824510300,작전 현광 아파트
14978,인천광역시 계양구 작전동 ,A40781712,2824510300,작전 현대1차 아파트
14979,인천광역시 계양구 작전동 ,A40706002,2824510300,작전 현대2-1차 아파트
14980,인천광역시 계양구 작전동 ,A40782304,2824510300,작전 현대3차 아파트
14981,인천광역시 계양구 작전동 ,A40777114,2824510300,작전동보아파트
14982,인천광역시 계양구 작전동 ,A40781711,2824510300,작전삼천리3차
14983,인천광역시 계양구 작전동 ,A10024613,2824510300,작전역 서해그랑블아파트
14984,인천광역시 계양구 작전동 ,A40771502,2824510300,작전현대2-2차아파트
14985,인천광역시 계양구 작전동 ,A40706003,2824510300,태화한진아파트
14986,인천광역시 계양구 장기동 ,A40747001,2824512300,벽산블루밍
14987,인천광역시 계양구 효성동 ,A10024114,2824510100,e편한세상 계양 더프리미어아파트
14988,인천광역시 계양구 효성동 ,A40783001,2824510100,대산주상복합아파트
14989,인천광역시 계양구 효성동 ,A40783102,2824510100,유승그린아파트
14990,인천광역시 계양구 효성동 ,A40778305,2824510100,효성 2차 현대아파트
14991,인천광역시 계양구 효성동 ,A40771809,2824510100,효성 5차 뉴서울
14992,인천광역시 계양구 효성동 ,A40704001,2824510100,효성 금호어울림 아파트
14993,인천광역시 계양구 효성동 ,A40778107,2824510100,효성 뉴서울1차 아파트
14994,인천광역시 계양구 효성동 ,A40771807,2824510100,효성 뉴서울6차 아파트
14995,인천광역시 계양구 효성동 ,A40782902,2824510100,효성 대림 아파트
14996,인천광역시 계양구 효성동 ,A40704002,2824510100,효성 두산아파트
14997,인천광역시 계양구 효성동 ,A40782701,2824510100,효성 백영 아파트
14998,인천광역시 계양구 효성동 ,A40782704,2824510100,효성 신한 아파트
14999,인천광역시 계양구 효성동 ,A40782603,2824510100,효성 중앙하이츠 아파트
15000,인천광역시 계양구 효성동 ,A40704205,2824510100,효성 풍림 아파트
15001,인천광역시 계양구 효성동 ,A40778306,2824510100,효성 현대3차 아파트
15002,인천광역시 계양구 효성동 ,A40778310,2824510100,효성1차 현대 아파트
15003,인천광역시 계양구 효성동 ,A40771808,2824510100,효성3차뉴서울
15004,인천광역시 계양구 효성동 ,A40772110,2824510100,효성4차현대아파트
15005,인천광역시 계양구 효성동 ,A40783404,2824510100,효성경남1차아파트
15006,인천광역시 계양구 효성동 ,A40778109,2824510100,효성뉴서울2차아파트
15007,인천광역시 계양구 효성동 ,A40783206,2824510100,효성동2차유승아파트
15008,인천광역시 계양구 효성동 ,A40771911,2824510100,효성태산아파트
15009,인천광역시 계양구 효성동 ,A40771810,2824510100,효성하나아파트
15010,인천광역시 남동구 간석동 ,A40571701,2820010200,간석 금호어울림 아파트
15011,인천광역시 남동구 간석동 ,A40523202,2820010200,간석 래미안자이아파트
15012,인천광역시 남동구 간석동 ,A40575206,2820010200,간석 우성1차 아파트
15013,인천광역시 남동구 간석동 ,A40523301,2820010200,간석 이삭 아파트
